run_index,model_name,run_id,star_teff_k,star_radius_rsun,stellar_luminosity_lsun,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,c_to_o_picaso_tag,kzz_cm2_s,logkzz,cloud_fraction,cloud_model,fsed,insolation_searth,phase_deg,semi_major_au,equilibrium_temperature_k,picaso_tint_k,output_nc,status,author,contact,project,notes,code,picaso_tint_mode,picaso_tint_fixed_k,picaso_tint_floor_k,netcdf_optional_variables,netcdf_strict_optional,source_notebook_reference,planet_class_id,separation_id,climate_key,climate_index,climate_cache_nc,spectrum_index,spectrum_run_id
260,aurora_cahoy_exact_304,dd501114bef4,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,130.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000260.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,260,dd501114bef4
261,aurora_cahoy_exact_304,55957c895a57,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,140.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000261.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,261,55957c895a57
262,aurora_cahoy_exact_304,08453f304c96,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,150.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000262.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,262,08453f304c96
263,aurora_cahoy_exact_304,03e7e195b729,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,160.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000263.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,263,03e7e195b729
264,aurora_cahoy_exact_304,ace79829a685,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,170.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000264.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,264,ace79829a685
265,aurora_cahoy_exact_304,931c9689e11c,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,180.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000265.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,4168ad36a4fa,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/4168ad36a4fa.nc,265,931c9689e11c
266,aurora_cahoy_exact_304,9eaf84655955,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,0.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000266.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,266,9eaf84655955
267,aurora_cahoy_exact_304,cca8a4e66960,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,10.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000267.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,267,cca8a4e66960
268,aurora_cahoy_exact_304,f4b0f65287a2,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,20.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000268.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,268,f4b0f65287a2
269,aurora_cahoy_exact_304,827ae5b0a7c1,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,30.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000269.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,269,827ae5b0a7c1
270,aurora_cahoy_exact_304,4df5d3d7fa19,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,40.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000270.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,270,4df5d3d7fa19
271,aurora_cahoy_exact_304,686c674ee910,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,50.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000271.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,271,686c674ee910
272,aurora_cahoy_exact_304,f5cb33650dea,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,60.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000272.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,272,f5cb33650dea
273,aurora_cahoy_exact_304,f57bf9ac9978,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,70.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000273.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,273,f57bf9ac9978
274,aurora_cahoy_exact_304,96b5922fcf42,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,80.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000274.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,274,96b5922fcf42
275,aurora_cahoy_exact_304,850caf7407d8,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,90.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000275.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,275,850caf7407d8
276,aurora_cahoy_exact_304,c26e59aa62d9,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,100.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000276.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,276,c26e59aa62d9
277,aurora_cahoy_exact_304,6cd731db6ca6,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,110.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000277.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,277,6cd731db6ca6
278,aurora_cahoy_exact_304,c7e08cd1bb66,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,120.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000278.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,278,c7e08cd1bb66
279,aurora_cahoy_exact_304,116723d540e5,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,130.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000279.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,279,116723d540e5
280,aurora_cahoy_exact_304,8f2c7080dcd9,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,140.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000280.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,280,8f2c7080dcd9
281,aurora_cahoy_exact_304,8971239469c4,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,150.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000281.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,281,8971239469c4
282,aurora_cahoy_exact_304,ed3d387237b2,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,160.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000282.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,282,ed3d387237b2
283,aurora_cahoy_exact_304,195987d3f554,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,170.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000283.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,283,195987d3f554
284,aurora_cahoy_exact_304,376e8e050507,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,180.0,5.0,124.47284557635014,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000284.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,outer_clear,7b77737f198d,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/7b77737f198d.nc,284,376e8e050507
