T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1600,3.5,1.2,10.0,60.0,CGI-1,4.715593234530817e-05,0.104678389969849,2219.730340528156,False
1600,3.5,1.2,20.0,60.0,CGI-1,1.17894000414401e-05,0.02616959749246225,2219.730340528156,False
1600,4.0,1.0,5.0,60.0,CGI-1,0.00012780523492466115,0.28372941974574467,2219.730340528156,False
1600,4.0,1.0,10.0,60.0,CGI-1,3.195437168315016e-05,0.07093235493643617,2219.730340528156,False
1600,4.0,1.0,20.0,60.0,CGI-1,7.988784378226528e-06,0.017733088734109042,2219.730340528156,False
1600,4.0,1.2,5.0,60.0,CGI-1,0.00018402918953823916,0.40857036443387224,2219.730340528156,False
1600,4.0,1.2,10.0,60.0,CGI-1,4.6013648275359644e-05,0.10214259110846806,2219.730340528156,False
1600,4.0,1.2,20.0,60.0,CGI-1,1.1503809068008124e-05,0.025535647777117015,2219.730340528156,False
1700,3.0,1.0,5.0,60.0,CGI-1,2.195807316050906e-05,0.17547404749102102,7991.147180191857,False
1700,3.0,1.0,10.0,60.0,CGI-1,5.489608696049292e-06,0.043868511872755256,7991.147180191857,False
1700,3.0,1.0,20.0,60.0,CGI-1,1.372407824498769e-06,0.010967127968188814,7991.147180191857,False
1700,3.0,1.2,5.0,60.0,CGI-1,3.1619319859423985e-05,0.2526826283870703,7991.147180191857,False
1700,3.0,1.2,10.0,60.0,CGI-1,7.905017428311918e-06,0.06317065709676757,7991.147180191857,False
1700,3.0,1.2,20.0,60.0,CGI-1,1.9762660738912973e-06,0.015792664274191893,7991.147180191857,False
1700,3.5,1.0,5.0,60.0,CGI-1,4.196544979142394e-05,0.335366159557951,7991.147180191857,False
1700,3.5,1.0,10.0,60.0,CGI-1,1.0491692664307283e-05,0.08384153988948775,7991.147180191857,False
1700,3.5,1.0,20.0,60.0,CGI-1,2.6229438054170323e-06,0.02096038497237194,7991.147180191857,False
1700,3.5,1.2,5.0,60.0,CGI-1,6.042913188794238e-05,0.4829272697634494,7991.147180191857,False
